FraNode,MyNode,nDups,Lon,Lat
453511,11764,1,-81.128686,32.078942
453516,11765,1,-81.128301,32.102042
453535,11766,3,-81.125847,32.24612
453561,11767,3,-81.121765,38.117497
453605,11768,1,-81.111526,32.075488
453623,11769,1,-81.10959,32.092472
453637,11770,3,-81.107902,32.082457
453642,11771,3,-81.107387,34.994766
453647,11772,1,-81.106633,32.088946
453653,11773,3,-81.106313,40.725697
453695,11774,3,-81.096393,40.922171
453698,11775,3,-81.095956,40.922499
453712,11776,3,-81.094144,40.920666
453716,11777,3,-81.093614,40.921534
453719,11778,1,-81.092667,40.566637
453793,11779,3,-81.079502,37.957938
453799,11780,3,-81.078195,34.340362
453807,11781,3,-81.076481,35.708494
453820,11782,1,-81.073719,35.053479
453838,11783,3,-81.068004,40.763998
453839,11784,3,-81.067972,40.757815
453841,11785,3,-81.067738,40.75691
453859,11786,3,-81.062834,37.855986
453864,11787,3,-81.059935,33.918267
453877,11788,3,-81.056201,33.973611
453888,11789,3,-81.052957,34.007728
453889,11790,3,-81.052644,32.337307
453890,11791,3,-81.052014,34.007285
453895,11792,3,-81.050228,34.006357
453914,11793,1,-81.04582,41.23115
453924,11794,3,-81.043015,35.243032
453930,11795,3,-81.04117,35.27946
453937,11796,3,-81.039374,33.984875
453939,11797,3,-81.037912,33.98693
453940,11798,3,-81.037716,33.989853
453941,11799,3,-81.037359,33.987398
453947,11800,1,-81.036227,33.364251
453955,11801,3,-81.034183,33.987433
453956,11802,3,-81.034164,33.98878
453964,11803,3,-81.032998,33.989178
453983,11804,3,-81.027458,34.930602
453997,11805,1,-81.024965,39.908948
453999,11806,1,-81.024691,32.085408
454000,11807,2,-81.024563,33.371666
454002,11808,3,-81.024095,35.237989
454004,11809,3,-81.023604,34.929422
454007,11810,3,-81.023026,33.992818
454014,11811,3,-81.021792,38.005347
454021,11812,3,-81.020176,33.981992
454072,11813,1,-81.011304,33.86321
454086,11814,3,-81.009832,35.297056
454097,11815,3,-81.008746,35.297104
454107,11816,1,-81.007254,35.188703
454111,11817,3,-81.007,35.296657
454145,11818,3,-81.000888,40.365969
454154,11819,1,-80.998406,40.28889
454174,11820,1,-80.995204,35.14787
454181,11821,3,-80.992756,33.968302
454187,11822,3,-80.991677,33.967481
454215,11823,3,-80.986549,35.356367
454232,11824,3,-80.982444,38.273485
454241,11825,3,-80.981533,35.396864
454256,11826,3,-80.977664,35.599218
454281,11827,1,-80.970728,38.300512
454282,11828,2,-80.970689,35.598898
454286,11829,3,-80.969449,41.190522
454287,11830,3,-80.969043,35.290235
454298,11831,3,-80.966034,35.288852
454299,11832,1,-80.965889,35.364118
454305,11833,1,-80.963745,35.600785
454362,11834,3,-80.959512,33.955482
454383,11835,1,-80.955713,33.971374
454394,11836,3,-80.951514,40.33267
454412,11837,1,-80.947565,35.431955
454470,11838,3,-80.938726,35.11246
454471,11839,1,-80.938024,38.101372
454498,11840,1,-80.934005,35.130435
454505,11841,3,-80.933196,35.110736
454511,11842,3,-80.932425,35.110413
454524,11843,3,-80.931217,40.359386
454525,11844,3,-80.931161,37.814753
454537,11845,3,-80.930312,35.111525
454547,11846,3,-80.928903,35.109022
454553,11847,3,-80.928133,35.114923
454608,11848,1,-80.922969,35.128767
454613,11849,3,-80.922666,37.806504
454615,11850,3,-80.922114,37.805424
454621,11851,3,-80.920711,37.814628
454651,11852,3,-80.916116,37.791799
454654,11853,3,-80.915145,37.34799
454673,11854,3,-80.910327,34.852311
454680,11855,1,-80.909022,40.354197
454681,11856,3,-80.908773,34.852879
454691,11857,2,-80.906196,35.076511
454694,11858,1,-80.905912,38.270158
454725,11859,3,-80.896912,35.22246
454726,11860,3,-80.897898,35.272422
454734,11861,3,-80.89641,35.222481
454760,11862,3,-80.891847,40.358896
454791,11863,3,-80.888165,35.775294
454794,11864,3,-80.888004,37.677859
454803,11865,3,-80.886953,35.268733
454815,11866,3,-80.885728,40.311876
454821,11867,3,-80.885359,35.10047
454822,11868,3,-80.885282,35.266798
454832,11869,3,-80.884667,35.097579
454848,11870,3,-80.883159,35.100824
454881,11871,3,-80.880482,40.310734
454895,11872,3,-80.879418,41.180148
454901,11873,3,-80.879082,26.690037
454917,11874,3,-80.877133,41.177802
454965,11875,1,-80.87449,41.092445
454967,11876,3,-80.874344,41.17956
454968,11877,3,-80.87431,26.68574
454989,11878,3,-80.87265,26.688985
455003,11879,1,-80.871244,35.24273
455009,11880,1,-80.870715,35.277612
455010,11881,3,-80.870386,37.652387
455026,11882,1,-80.869025,40.358185
455045,11883,3,-80.865583,40.307304
455047,11884,2,-80.865512,37.364551
455048,11885,3,-80.86545,39.631262
455056,11886,3,-80.863887,39.635099
455072,11887,3,-80.861378,39.633207
455078,11888,3,-80.861141,40.355862
455119,11889,3,-80.854983,33.48967
455148,11890,3,-80.849453,33.488138
455179,11891,3,-80.844684,32.690628
455209,11892,1,-80.840126,41.268852
455210,11893,3,-80.839662,35.237084
455232,11894,3,-80.834512,41.144655
455234,11895,3,-80.834118,41.146848
455236,11896,1,-80.833447,39.712066
455238,11897,3,-80.832635,35.234089
455252,11898,3,-80.828879,41.147308
455307,11899,3,-80.820558,28.65197
455311,11900,3,-80.820226,28.65007
455320,11901,3,-80.818892,28.651134
455323,11902,3,-80.818676,41.24752
455365,11903,3,-80.814437,35.245464
455378,11904,3,-80.812323,35.246937
455382,11905,3,-80.811909,35.24717
455398,11906,3,-80.807849,41.252005
455414,11907,3,-80.804952,39.862545
455434,11908,3,-80.800447,41.872101
455449,11909,3,-80.798408,41.873007
455455,11910,3,-80.797748,41.875757
455458,11911,1,-80.797343,41.910233
455476,11912,2,-80.795005,41.901369
455477,11913,3,-80.794995,37.334543
455480,11914,3,-80.794515,41.872031
455496,11915,3,-80.79303,41.870402
455499,11916,3,-80.792763,41.176923
455500,11917,1,-80.792526,41.901248
455502,11918,3,-80.79246,41.861338
455503,11919,3,-80.792378,41.899606
455508,11920,3,-80.791517,41.861771
455518,11921,3,-80.789377,41.864343
455524,11922,3,-80.788854,41.860984
455531,11923,3,-80.787677,41.186218
455538,11924,2,-80.78574,34.920862
455571,11925,3,-80.779169,41.180235
455597,11926,1,-80.7749,41.191344
455599,11927,1,-80.774531,41.190627
455615,11928,1,-80.772096,41.90799
455629,11929,3,-80.768568,41.886672
455637,11930,3,-80.767271,41.178037
455670,11931,3,-80.76472,37.97519
455671,11932,3,-80.764616,37.977229
455674,11933,3,-80.764481,37.976903
455676,11934,3,-80.76443,34.715947
455694,11935,3,-80.762725,37.976407
455741,11936,3,-80.7565,41.180058
455748,11937,1,-80.754702,41.178558
455757,11938,1,-80.752834,41.73218
455769,11939,3,-80.750214,41.165125
455772,11940,1,-80.749905,26.566115
455778,11941,3,-80.748432,41.814654
455799,11942,1,-80.741753,41.166603
455804,11943,2,-80.74064,40.012172
455809,11944,3,-80.739265,41.894697
455824,11945,3,-80.735016,40.007813
455826,11946,3,-80.734384,40.003955
455827,11947,3,-80.734324,40.003557
455860,11948,1,-80.726805,40.029529
455918,11949,1,-80.71169,41.113542
455930,11950,1,-80.709,41.166158
455947,11951,3,-80.704292,41.147295
455948,11952,3,-80.704214,41.151833
455977,11953,3,-80.70006,33.804253
455982,11954,3,-80.699669,37.350571
455995,11955,3,-80.697404,28.64506
456005,11956,3,-80.694525,33.803957
456006,11957,3,-80.693903,33.79796
456027,11958,3,-80.690786,37.34657
456043,11959,3,-80.6876,37.3457
456045,11960,3,-80.687352,40.190652
456050,11961,3,-80.686569,40.189205
456057,11962,3,-80.685344,40.191046
456059,11963,3,-80.683911,38.09745
456065,11964,3,-80.682121,38.098107
456067,11965,1,-80.681925,38.109493
456068,11966,3,-80.681418,38.096565
456071,11967,3,-80.679423,41.110195
456093,11968,1,-80.674757,41.106188
456095,11969,3,-80.674011,41.105977
456108,11970,1,-80.670611,38.102497
456113,11971,3,-80.669853,41.10559
456120,11972,3,-80.668717,40.565413
456123,11973,3,-80.668029,40.575528
456144,11974,1,-80.662336,37.384058
456147,11975,3,-80.661875,40.237534
456148,11976,3,-80.661655,40.568046
456211,11977,3,-80.65251,33.588848
456223,11978,1,-80.649447,28.519589
456226,11979,1,-80.648581,40.253077
456227,11980,3,-80.648467,35.726001
456232,11981,3,-80.64734,33.5923
456233,11982,3,-80.647192,33.588242
456238,11983,3,-80.645365,35.72537
456247,11984,3,-80.643571,35.722289
456248,11985,1,-80.643551,40.611258
456249,11986,3,-80.643404,35.723379
456253,11987,3,-80.642399,26.848999
456255,11988,3,-80.642079,35.726386
456256,11989,1,-80.641906,37.97334
456257,11990,3,-80.641439,35.724535
456264,11991,3,-80.639982,33.862243
456265,11992,3,-80.639218,35.728394
456267,11993,3,-80.639127,40.612562
456275,11994,3,-80.637863,41.093802
456276,11995,3,-80.637822,35.723778
456278,11996,3,-80.637508,41.101404
456280,11997,3,-80.636976,33.860299
456282,11998,1,-80.636772,26.678709
456285,11999,3,-80.636301,33.863095
456286,12000,1,-80.636283,33.890668
456288,12001,3,-80.635581,41.089683
456292,12002,1,-80.63489,40.533359
456295,12003,3,-80.633065,33.86433
456311,12004,2,-80.631034,33.878234
456312,12005,3,-80.630967,40.521896
456334,12006,1,-80.627308,35.383393
456337,12007,3,-80.626976,33.823086
456344,12008,3,-80.625637,33.817474
456358,12009,3,-80.624355,41.358793
456362,12010,3,-80.624023,33.831083
456376,12011,3,-80.622501,33.833431
456377,12012,3,-80.622492,33.822362
456384,12013,3,-80.621024,33.829827
456385,12014,3,-80.620807,41.081873
456401,12015,3,-80.618773,27.070362
456419,12016,3,-80.616587,40.31681
456432,12017,3,-80.615583,26.842728
456440,12018,3,-80.61502,40.31318
456452,12019,3,-80.614287,40.342136
456457,12020,1,-80.613937,41.074688
456469,12021,3,-80.612776,26.803378
456473,12022,2,-80.612411,40.347568
456474,12023,3,-80.612406,26.838952
456478,12024,3,-80.611791,26.843426
456483,12025,3,-80.611441,40.358641
456484,12026,1,-80.611425,38.5172
456495,12027,3,-80.610115,40.311342
456497,12028,2,-80.609539,40.375392
456505,12029,1,-80.609102,40.281603
456529,12030,3,-80.606351,40.319606
456531,12031,3,-80.606045,40.320626
456538,12032,3,-80.605387,40.322313
456543,12033,3,-80.605192,40.380297
456544,12034,3,-80.60502,40.323304
456564,12035,2,-80.602636,40.310602
456567,12036,3,-80.602323,40.314948
456573,12037,3,-80.60126,35.342954
456588,12038,3,-80.598531,40.333181
456596,12039,1,-80.597337,40.621639
456597,12040,1,-80.597337,41.067237
456602,12041,3,-80.596759,41.061396
456604,12042,3,-80.596211,41.061066
456612,12043,3,-80.594348,41.165396
456620,12044,1,-80.592765,28.535102
456626,12045,1,-80.591771,37.112304
456640,12046,3,-80.589807,41.060604
456651,12047,3,-80.588216,38.520871
456657,12048,3,-80.586894,41.172473
456676,12049,3,-80.584425,41.059871
456686,12050,1,-80.582552,36.509188
456689,12051,1,-80.581916,34.545484
456690,12052,3,-80.581708,41.165782
456696,12053,3,-80.57941,37.133628
456726,12054,1,-80.56592,34.02136
456741,12055,1,-80.563576,27.051715
456751,12056,3,-80.560349,41.046158
456759,12057,1,-80.558542,26.798357
456763,12058,3,-80.557375,37.745535
456773,12059,3,-80.555814,33.884508
456774,12060,1,-80.555649,38.412807
456809,12061,3,-80.549225,34.985107
456815,12062,3,-80.5478,41.94968
456824,12063,2,-80.546516,41.96544
456830,12064,1,-80.545569,41.969782
456839,12065,3,-80.542939,37.742215
456849,12066,3,-80.540112,41.038966
456896,12067,3,-80.527979,41.20901
456899,12068,3,-80.526974,37.154416
456900,12069,3,-80.526341,41.212041
456902,12070,3,-80.524923,37.147054
456903,12071,3,-80.524903,41.209909
456911,12072,3,-80.5207,37.151382
456916,12073,2,-80.51939,41.95033
456917,12074,2,-80.519381,41.955387
456922,12075,2,-80.519379,41.954932
456923,12076,2,-80.519329,41.934074
456925,12077,2,-80.519031,41.210112
456926,12078,2,-80.519027,40.642276
456928,12079,2,-80.519005,40.791034
456929,12080,2,-80.518987,40.836416
456930,12081,2,-80.518983,40.290577
456932,12082,2,-80.518925,41.03169
456933,12083,2,-80.518921,41.218674
456934,12084,2,-80.518919,41.02955
456966,12085,3,-80.514567,35.636151
457071,12086,3,-80.506432,41.207
457075,12087,3,-80.506061,41.237548
457081,12088,3,-80.505582,41.20175
457116,12089,3,-80.501284,41.198921
457119,12090,3,-80.500806,41.256532
457130,12091,3,-80.496452,41.962048
457136,12092,1,-80.49493,25.70948
457140,12093,3,-80.494672,25.701471
457164,12094,1,-80.490322,41.193969
457171,12095,1,-80.489394,25.466524
457182,12096,1,-80.48679,25.704362
457186,12097,1,-80.486371,33.966759
457194,12098,3,-80.484164,40.647517
457195,12099,1,-80.484072,26.760425
457202,12100,1,-80.481122,41.263625
457209,12101,3,-80.478648,35.659745
457261,12102,3,-80.464025,33.156162
457264,12103,3,-80.463551,35.668852
457271,12104,3,-80.462977,35.671609
457301,12105,3,-80.458082,35.67267
457303,12106,1,-80.457862,40.638952
457419,12107,3,-80.444685,33.90236
457459,12108,3,-80.434532,35.68473
457469,12109,1,-80.43256,25.78294
457471,12110,1,-80.431989,37.174771
457476,12111,1,-80.42966,40.808714
457510,12112,1,-80.421201,40.624116
457533,12113,1,-80.414803,39.973035
457545,12114,3,-80.410053,35.70626
457556,12115,3,-80.40475,25.63384
457561,12116,3,-80.40308,25.63042
457562,12117,1,-80.40304,25.89839
457573,12118,3,-80.401,41.367676
457579,12119,3,-80.399233,25.634723
457592,12120,3,-80.396445,41.37961
457660,12121,3,-80.388405,37.141591
457676,12122,1,-80.386739,25.877088
457705,12123,3,-80.37968,40.955944
457711,12124,3,-80.37882,40.960317
457714,12125,3,-80.377672,40.963693
457722,12126,3,-80.37545,40.972225
457727,12127,3,-80.374476,40.920869
457729,12128,1,-80.37421,25.870652
457742,12129,2,-80.372277,39.95677
457743,12130,3,-80.372,40.968945
457750,12131,1,-80.371188,35.713479
457752,12132,3,-80.370993,40.967693
457755,12133,3,-80.370778,25.877207
457757,12134,3,-80.37077,40.967432
457803,12135,3,-80.368793,40.963712
457807,12136,1,-80.368641,40.963443
457812,12137,1,-80.368388,39.40636
457849,12138,3,-80.366207,40.93462
457856,12139,3,-80.36589,40.934989
457862,12140,3,-80.365345,25.879843
457864,12141,3,-80.365079,40.977118
457867,12142,3,-80.364651,41.473328
457880,12143,3,-80.364318,40.978218
457884,12144,3,-80.364034,40.920778
457886,12145,3,-80.363969,40.939371
457910,12146,1,-80.360307,41.014334
457952,12147,3,-80.355664,40.986238
457956,12148,3,-80.355192,40.986592
457989,12149,3,-80.352778,40.988324
458044,12150,3,-80.350016,41.913557
458123,12151,3,-80.345473,40.891939
458147,12152,3,-80.342841,33.913951
458153,12153,1,-80.342546,40.998387
458165,12154,3,-80.341562,39.375783
458284,12155,3,-80.331564,41.357062
458290,12156,1,-80.331281,35.50488
458298,12157,3,-80.330503,41.56624
458302,12158,3,-80.330223,40.816169
458319,12159,3,-80.328339,27.458914
458320,12160,3,-80.32819,40.813614
458330,12161,1,-80.326892,27.457645
458336,12162,3,-80.326499,40.816296
458345,12163,3,-80.32507,39.38762
458362,12164,1,-80.32329,39.38608
458367,12165,3,-80.322797,35.510136
458456,12166,3,-80.319144,40.739295
458500,12167,3,-80.31573,39.279056
458505,12168,3,-80.314862,42.016355
458510,12169,3,-80.314068,27.417033
458514,12170,1,-80.312895,25.807731
458527,12171,1,-80.311608,25.789348
458532,12172,3,-80.311143,25.784288
458543,12173,3,-80.30988,25.795913
458544,12174,3,-80.309739,25.839026
458556,12175,3,-80.309221,25.835569
458581,12176,3,-80.308168,25.797905
458605,12177,3,-80.30576,25.838903
458607,12178,3,-80.305446,25.784514
458610,12179,3,-80.303737,39.286966
458631,12180,4,-80.298055,36.24431
458636,12181,1,-80.29553,39.256719
458637,12182,1,-80.29552,36.242512
458644,12183,1,-80.293325,39.710049
458652,12184,1,-80.290387,39.281077
458662,12185,3,-80.285672,40.698799
458663,12186,3,-80.285535,40.698929
458664,12187,3,-80.285453,40.698894
458667,12188,2,-80.284733,39.717002
458668,12189,3,-80.2846,40.699008
458669,12190,3,-80.284114,40.699148
458670,12191,3,-80.283847,40.699198
458673,12192,3,-80.283416,40.699356
458676,12193,3,-80.282265,40.699437
458681,12194,3,-80.281569,40.699439
458684,12195,1,-80.280344,40.167506
458685,12196,1,-80.280151,39.60396
458697,12197,3,-80.275363,39.727116
458699,12198,2,-80.275246,39.721182
458717,12199,1,-80.270882,34.173708
458722,12200,2,-80.26911,39.72116
458756,12201,1,-80.264979,39.668678
458760,12202,2,-80.26421,39.72114
458761,12203,3,-80.264188,35.804457
458771,12204,1,-80.263545,40.287153
458776,12205,3,-80.263165,35.812427
458785,12206,3,-80.262036,40.692507
458791,12207,4,-80.26139,40.691872
458796,12208,3,-80.260575,25.890531
458802,12209,3,-80.260036,25.870652
458803,12210,3,-80.260027,25.870184
458810,12211,1,-80.259879,40.204916
458818,12212,1,-80.259621,25.849893
458821,12213,3,-80.259586,40.67495
458835,12214,2,-80.259238,37.7492
458847,12215,3,-80.259051,40.672286
458853,12216,3,-80.258898,40.689435
458862,12217,3,-80.25861,25.8082
458865,12218,3,-80.25855,25.80514
458869,12219,1,-80.258392,25.79715
458871,12220,1,-80.258272,25.854695
458874,12221,3,-80.258246,25.85512
458878,12222,3,-80.258207,40.688732
458893,12223,3,-80.257346,40.666946
458896,12224,1,-80.257161,40.666345
458933,12225,3,-80.254902,40.325224
458943,12226,3,-80.254123,34.47717
458997,12227,3,-80.251974,34.481776
459072,12228,3,-80.250361,34.478412
459147,12229,3,-80.248014,37.234271
459189,12230,3,-80.246682,36.108973
459258,12231,3,-80.245067,36.105747
459293,12232,3,-80.244058,36.110184
459349,12233,3,-80.242683,39.722058
459383,12234,2,-80.241519,39.721111
459384,12235,3,-80.241434,39.72013
459402,12236,2,-80.240758,39.721121
459429,12237,3,-80.239518,39.722171
459462,12238,3,-80.237951,38.93253
459466,12239,1,-80.237826,40.586343
459491,12240,3,-80.234746,36.123118
459525,12241,3,-80.233459,36.092601
459550,12242,3,-80.232181,40.639735
459622,12243,2,-80.229578,39.721088
459633,12244,1,-80.229312,37.287449
459695,12245,2,-80.224802,39.721113
459712,12246,2,-80.221418,39.721106
459726,12247,1,-80.219604,41.532595
459762,12248,1,-80.21478,35.42709
459775,12249,3,-80.213913,35.588055
459796,12250,1,-80.211001,25.797938
459819,12251,2,-80.207582,39.721116
459839,12252,3,-80.203067,39.895667
459855,12253,3,-80.197914,39.27478
459856,12254,2,-80.197711,39.721119
459879,12255,3,-80.19166,25.841916
459891,12256,2,-80.189211,39.72113
459892,12257,3,-80.188692,25.84636
459893,12258,3,-80.18815,25.83669
459903,12259,1,-80.184514,39.284282
459904,12260,2,-80.184427,39.721151
459911,12261,1,-80.179815,39.71711
459924,12262,1,-80.17408,25.77526
459953,12263,1,-80.170172,39.098231
460000,12264,3,-80.162416,34.410444
460004,12265,3,-80.161515,34.416154
460008,12266,1,-80.159166,34.402338
460053,12267,3,-80.147478,41.597633
460074,12268,1,-80.144172,41.719239
460104,12269,3,-80.141293,35.232712
460118,12270,3,-80.140039,26.083183
460143,12271,3,-80.137047,35.230027
460164,12272,1,-80.132616,38.7204
460171,12273,3,-80.13075,39.50526
460176,12274,3,-80.129826,42.098511
460178,12275,1,-80.12931,26.08523
460189,12276,1,-80.128035,40.397107
460206,12277,1,-80.126041,39.525474
460220,12278,3,-80.123661,39.529384
460230,12279,3,-80.123085,39.531251
460254,12280,3,-80.12018,39.530005
460271,12281,3,-80.116942,39.074303
460292,12282,2,-80.112688,33.379574
460345,12283,1,-80.107121,33.37404
460365,12284,3,-80.10307,37.281782
460370,12285,3,-80.101869,40.795981
460383,12286,3,-80.098682,37.282823
460389,12287,1,-80.097157,42.13215
460397,12288,3,-80.09557,40.79421
460399,12289,3,-80.09504,40.799195
460444,12290,3,-80.088742,36.301009
460447,12291,3,-80.0878,26.766046
460455,12292,3,-80.086391,40.429211
460493,12293,1,-80.082766,40.493768
460496,12294,3,-80.082537,26.762519
460511,12295,3,-80.08161,26.765244
460519,12296,3,-80.081275,40.490868
460532,12297,3,-80.080369,40.490427
460552,12298,3,-80.07921,40.462459
460594,12299,3,-80.07508,39.09809
460614,12300,1,-80.072117,34.388485
460650,12301,3,-80.069814,42.124541
460664,12302,3,-80.067657,42.125337
460687,12304,1,-80.064817,40.133661
460688,12305,3,-80.064795,26.740434
460689,12306,3,-80.064582,26.73708
460692,12307,3,-80.064165,26.776531
460694,12308,3,-80.063755,26.775546
460701,12309,3,-80.062742,26.738671
460719,12310,3,-80.061643,40.476865
460732,12311,1,-80.060768,36.283947
460782,12312,3,-80.058239,26.736299
460794,12313,3,-80.05757,42.129058
460798,12314,1,-80.057436,39.195113
460816,12315,3,-80.056473,40.469301
460821,12316,4,-80.055938,40.486419
460829,12317,3,-80.055464,34.373792
460835,12318,1,-80.055184,26.767613
460841,12319,3,-80.054195,40.480657
460844,12320,3,-80.053987,34.974862
460849,12321,3,-80.053683,40.480163
460854,12322,3,-80.053365,40.479997
460858,12323,3,-80.053039,42.130729
460863,12324,1,-80.051968,40.478653
460873,12325,3,-80.050481,37.279833
460890,12326,3,-80.046431,40.457753
460909,12327,3,-80.040117,42.134457
460913,12328,3,-80.039183,39.324158
460915,12329,3,-80.038902,40.465495
460919,12330,3,-80.037885,42.136408
460922,12331,3,-80.036651,37.272627
460953,12332,1,-80.03177,37.304038
460955,12333,3,-80.031399,40.461796
460957,12334,3,-80.03109,39.18783
460980,12335,3,-80.02871,37.271093
461031,12338,3,-80.02459,32.894469
461081,12339,3,-80.020839,39.340447
461082,12340,3,-80.020631,32.890181
461099,12341,3,-80.019607,32.892642
461103,12343,1,-80.019441,40.423874
461107,12344,3,-80.019254,35.944779
461118,12345,3,-80.018705,35.947218
461120,12346,3,-80.01866,40.423165
461128,12347,3,-80.017747,40.455413
461131,12348,3,-80.017473,40.455404
461140,12349,3,-80.016389,40.454787
461148,12350,3,-80.015171,40.347875
461155,12351,3,-80.013207,32.860325
461176,12353,3,-80.006771,32.890565
461183,12354,3,-80.005486,32.892895
461222,12357,1,-80.001246,37.759632
461245,12358,3,-79.999677,32.865036
461262,12360,1,-79.998891,32.866787
461276,12361,3,-79.997684,32.865725
461277,12362,3,-79.99744,40.449987
461294,12363,4,-79.995574,32.869621
461299,12364,3,-79.995004,32.865336
461322,12365,3,-79.993044,37.793647
461336,12366,3,-79.991649,37.27122
461348,12367,3,-79.990567,37.784837
461363,12368,1,-79.989085,37.809814
461380,12370,1,-79.98825,37.460599
461391,12371,1,-79.986387,33.241571
461405,12372,2,-79.985516,33.245263
461411,12373,1,-79.984734,40.453159
461413,12374,1,-79.984339,32.853563
461419,12375,3,-79.983994,40.325436
461432,12376,3,-79.982274,32.89174
461450,12377,3,-79.980087,32.893347
461451,12378,3,-79.980086,32.895935
461452,12379,3,-79.98008,32.893115
461468,12380,3,-79.978114,33.251656
461471,12381,3,-79.977927,32.890996
461498,12382,3,-79.975035,40.321646
461503,12383,3,-79.97427,33.065718
461506,12384,3,-79.973954,32.875496
461512,12385,3,-79.973699,32.861926
461555,12386,3,-79.971813,40.464142
461580,12387,1,-79.970335,40.433834
461588,12388,3,-79.969667,32.863052
461598,12389,1,-79.96909,32.904275
461599,12390,3,-79.969087,32.863638
461600,12391,3,-79.969083,40.458474
461668,12392,3,-79.964931,40.472472
461697,12393,3,-79.962507,40.280781
461707,12394,3,-79.961772,40.460832
461734,12395,1,-79.960106,42.165231
461789,12396,3,-79.955333,40.241871
461820,12397,3,-79.95326,40.403892
461829,12398,3,-79.952794,32.829904
461832,12399,3,-79.952715,32.829383
461838,12400,3,-79.952527,32.828157
461839,12401,3,-79.952462,32.826583
461858,12402,3,-79.951025,32.816189
461862,12403,3,-79.950884,40.410156
461864,12404,3,-79.950759,40.4094
461879,12405,3,-79.949995,40.421349
461883,12406,3,-79.949919,32.825708
461918,12407,3,-79.948612,37.252137
461921,12408,3,-79.948485,32.83074
462015,12409,3,-79.943687,40.405281
462045,12410,4,-79.942073,32.826019
462055,12411,3,-79.941512,32.806719
462063,12412,3,-79.941367,37.273365
462104,12413,3,-79.939681,37.259749
462113,12414,3,-79.939512,37.273199
462120,12415,3,-79.939186,40.492553
462130,12416,3,-79.938897,37.260627
462173,12417,3,-79.937223,37.270417
462207,12418,2,-79.935081,33.022625
462228,12419,3,-79.934225,37.272519
462256,12420,3,-79.932255,40.383825
462305,12421,1,-79.929397,33.010325
462365,12422,1,-79.926674,32.784923
462452,12423,3,-79.921602,40.200525
462486,12424,3,-79.920486,33.410991
462506,12425,2,-79.919266,39.720658
462509,12426,1,-79.919108,40.496029
462538,12427,3,-79.917707,37.27953
462543,12428,3,-79.917314,40.404763
462581,12429,3,-79.914057,40.257914
462609,12430,2,-79.911236,36.542649
462616,12431,3,-79.909467,40.45685
462623,12432,3,-79.908704,40.491199
462640,12433,3,-79.906699,40.481764
462663,12434,3,-79.905784,40.459748
462673,12435,3,-79.905184,40.455153
462716,12436,3,-79.902248,37.367371
462720,12437,3,-79.902091,34.371136
462740,12438,1,-79.901301,34.379362
462741,12439,1,-79.9013,38.79229
462758,12440,3,-79.900656,34.372704
462768,12441,3,-79.900211,34.369775
462796,12442,3,-79.899251,37.265625
462815,12443,3,-79.898465,40.147338
462886,12444,3,-79.894002,40.408533
462893,12445,3,-79.893408,40.047772
462895,12446,3,-79.893391,40.312435
462916,12447,3,-79.891382,40.482437
462956,12448,1,-79.887946,33.009483
463017,12449,3,-79.883121,34.683291
463029,12450,3,-79.882434,33.524852
463032,12451,1,-79.882342,32.974118
463048,12452,3,-79.881507,40.28197
463055,12453,3,-79.881294,34.689825
463064,12454,3,-79.881053,34.695005
463071,12455,3,-79.880938,40.03162
463073,12456,3,-79.880842,33.520513
463091,12457,3,-79.880087,40.303913
463110,12458,3,-79.879211,40.300544
463124,12459,3,-79.878746,33.526286
463133,12460,3,-79.878531,34.292319
463143,12461,3,-79.878082,40.366192
463164,12462,3,-79.877539,40.033987
463166,12463,3,-79.87753,40.401089
463175,12464,3,-79.877241,40.400752
463185,12465,3,-79.877078,40.885023
463189,12466,3,-79.877041,40.400576
463192,12467,3,-79.876977,40.40605
463214,12468,3,-79.876601,40.400248
463255,12469,3,-79.87555,40.033793
463263,12470,3,-79.875428,34.292628
463283,12471,3,-79.874852,34.289414
463291,12472,3,-79.874515,40.032537
463305,12473,3,-79.873848,40.03608
463316,12474,3,-79.873301,40.350212
463319,12475,3,-79.873113,40.372291
463383,12476,3,-79.870548,40.350714
463403,12477,3,-79.869974,40.869295
463455,12478,3,-79.868752,40.870158
463464,12479,3,-79.868598,40.304538
463524,12480,3,-79.864629,33.145353
463579,12481,3,-79.861229,33.147881
463591,12482,3,-79.860947,33.144907
463712,12483,3,-79.856154,40.385729
463716,12484,1,-79.856068,40.39158
463721,12485,3,-79.855866,40.384518
463726,12486,3,-79.855704,40.384832
463729,12487,3,-79.855671,40.3874
463731,12488,3,-79.855605,38.919533
463736,12489,3,-79.855454,40.385282
463785,12490,3,-79.853896,40.383238
463788,12491,3,-79.853858,32.975641
463809,12492,3,-79.853523,40.387113
463812,12493,3,-79.853485,40.390625
463830,12494,3,-79.85329,40.352885
463838,12495,3,-79.853213,40.385524
463839,12496,3,-79.853199,40.387351
463843,12497,3,-79.85317,38.919093
463858,12498,3,-79.852807,40.38504
463861,12499,3,-79.852745,38.920366
463864,12500,3,-79.852708,40.330866
463889,12501,3,-79.852234,36.060374
463898,12502,3,-79.852046,36.057558
463930,12503,1,-79.851049,38.925345
464024,12504,3,-79.845319,40.384632
464064,12505,3,-79.844021,36.05955
464088,12506,3,-79.843205,40.378325
464111,12507,3,-79.842422,40.39169
