,energy_system_scenario,oil_prices,renewables_prices,hydrogen_subsidies,region,year,energy_price,technology,energy_price_unit,upstream_CO2_emission_factor,CO2_emission_factor_unit
4901,Reference/business as usual,High,Advanced,No,south_east,2050,1.059850503,Hydrogen,$/kg,-0.8313,kg_of_CO2/kg_of_H2
4902,Reference/business as usual,High,Advanced,No,south_west,2025,3.798026458,Hydrogen,$/kg,6.0474,kg_of_CO2/kg_of_H2
4903,Reference/business as usual,High,Advanced,No,south_west,2030,3.012807602,Hydrogen,$/kg,6.0429,kg_of_CO2/kg_of_H2
4904,Reference/business as usual,High,Advanced,No,south_west,2035,2.448352453,Hydrogen,$/kg,6.0469,kg_of_CO2/kg_of_H2
4905,Reference/business as usual,High,Advanced,No,south_west,2040,1.951785658,Hydrogen,$/kg,6.0435,kg_of_CO2/kg_of_H2
4906,Reference/business as usual,High,Advanced,No,south_west,2045,1.52438894,Hydrogen,$/kg,2.7879,kg_of_CO2/kg_of_H2
4907,Reference/business as usual,High,Advanced,No,south_west,2050,1.207819853,Hydrogen,$/kg,2.8797,kg_of_CO2/kg_of_H2
4908,Reference/business as usual,High,Advanced,No,texas,2025,3.024560078,Hydrogen,$/kg,4.687,kg_of_CO2/kg_of_H2
4909,Reference/business as usual,High,Advanced,No,texas,2030,2.708348378,Hydrogen,$/kg,-0.7747,kg_of_CO2/kg_of_H2
4910,Reference/business as usual,High,Advanced,No,texas,2035,2.168336463,Hydrogen,$/kg,5.643,kg_of_CO2/kg_of_H2
4911,Reference/business as usual,High,Advanced,No,texas,2040,2.182354949,Hydrogen,$/kg,3.6383,kg_of_CO2/kg_of_H2
4912,Reference/business as usual,High,Advanced,No,texas,2045,0.925468392,Hydrogen,$/kg,-1.0325,kg_of_CO2/kg_of_H2
4913,Reference/business as usual,High,Advanced,No,texas,2050,1.033362138,Hydrogen,$/kg,-1.0377,kg_of_CO2/kg_of_H2
4914,Reference/business as usual,High,Advanced,Yes,california,2025,0.984923511,Hydrogen,$/kg,7.9885,kg_of_CO2/kg_of_H2
4915,Reference/business as usual,High,Advanced,Yes,california,2030,-0.081319129,Hydrogen,$/kg,-9.7613,kg_of_CO2/kg_of_H2
4916,Reference/business as usual,High,Advanced,Yes,california,2035,1.811093353,Hydrogen,$/kg,-9.0395,kg_of_CO2/kg_of_H2
4917,Reference/business as usual,High,Advanced,Yes,california,2040,2.21678248,Hydrogen,$/kg,-12.0077,kg_of_CO2/kg_of_H2
4918,Reference/business as usual,High,Advanced,Yes,california,2045,1.989690808,Hydrogen,$/kg,-12.0061,kg_of_CO2/kg_of_H2
4919,Reference/business as usual,High,Advanced,Yes,california,2050,1.456993925,Hydrogen,$/kg,-12.0073,kg_of_CO2/kg_of_H2
4920,Reference/business as usual,High,Advanced,Yes,central,2025,-0.921440681,Hydrogen,$/kg,16.8749,kg_of_CO2/kg_of_H2
4921,Reference/business as usual,High,Advanced,Yes,central,2030,-0.629969013,Hydrogen,$/kg,-2.1813,kg_of_CO2/kg_of_H2
4922,Reference/business as usual,High,Advanced,Yes,central,2035,-0.246627792,Hydrogen,$/kg,-2.1069,kg_of_CO2/kg_of_H2
4923,Reference/business as usual,High,Advanced,Yes,central,2040,1.675349637,Hydrogen,$/kg,-4.4077,kg_of_CO2/kg_of_H2
4924,Reference/business as usual,High,Advanced,Yes,central,2045,1.595119109,Hydrogen,$/kg,-4.757,kg_of_CO2/kg_of_H2
4925,Reference/business as usual,High,Advanced,Yes,central,2050,1.023048477,Hydrogen,$/kg,-4.1775,kg_of_CO2/kg_of_H2
4926,Reference/business as usual,High,Advanced,Yes,middle_atlantic,2025,-0.912105009,Hydrogen,$/kg,4.1742,kg_of_CO2/kg_of_H2
4927,Reference/business as usual,High,Advanced,Yes,middle_atlantic,2030,-0.407691685,Hydrogen,$/kg,2.5529,kg_of_CO2/kg_of_H2
4928,Reference/business as usual,High,Advanced,Yes,middle_atlantic,2035,0.660039004,Hydrogen,$/kg,2.342,kg_of_CO2/kg_of_H2
4929,Reference/business as usual,High,Advanced,Yes,middle_atlantic,2040,1.985414399,Hydrogen,$/kg,-2.2879,kg_of_CO2/kg_of_H2
4930,Reference/business as usual,High,Advanced,Yes,middle_atlantic,2045,1.535794816,Hydrogen,$/kg,-0.4801,kg_of_CO2/kg_of_H2
4931,Reference/business as usual,High,Advanced,Yes,middle_atlantic,2050,1.204960495,Hydrogen,$/kg,0.2364,kg_of_CO2/kg_of_H2
4932,Reference/business as usual,High,Advanced,Yes,north_east,2025,0.011849711,Hydrogen,$/kg,5.4486,kg_of_CO2/kg_of_H2
4933,Reference/business as usual,High,Advanced,Yes,north_east,2030,0.413837459,Hydrogen,$/kg,-3.3128,kg_of_CO2/kg_of_H2
4934,Reference/business as usual,High,Advanced,Yes,north_east,2035,1.319482937,Hydrogen,$/kg,-3.3153,kg_of_CO2/kg_of_H2
4935,Reference/business as usual,High,Advanced,Yes,north_east,2040,2.562248769,Hydrogen,$/kg,-3.7164,kg_of_CO2/kg_of_H2
4936,Reference/business as usual,High,Advanced,Yes,north_east,2045,1.93539126,Hydrogen,$/kg,-6.0145,kg_of_CO2/kg_of_H2
4937,Reference/business as usual,High,Advanced,Yes,north_east,2050,1.485201551,Hydrogen,$/kg,-6.0151,kg_of_CO2/kg_of_H2
4938,Reference/business as usual,High,Advanced,Yes,north_west,2025,-0.602483622,Hydrogen,$/kg,12.1195,kg_of_CO2/kg_of_H2
4939,Reference/business as usual,High,Advanced,Yes,north_west,2030,-0.043675088,Hydrogen,$/kg,2.9812,kg_of_CO2/kg_of_H2
4940,Reference/business as usual,High,Advanced,Yes,north_west,2035,0.39201579,Hydrogen,$/kg,3.0963,kg_of_CO2/kg_of_H2
4941,Reference/business as usual,High,Advanced,Yes,north_west,2040,1.951783847,Hydrogen,$/kg,1.5625,kg_of_CO2/kg_of_H2
4942,Reference/business as usual,High,Advanced,Yes,north_west,2045,1.546408174,Hydrogen,$/kg,-0.2107,kg_of_CO2/kg_of_H2
4943,Reference/business as usual,High,Advanced,Yes,north_west,2050,1.185741205,Hydrogen,$/kg,0.1954,kg_of_CO2/kg_of_H2
4944,Reference/business as usual,High,Advanced,Yes,north_central,2025,-1.260934594,Hydrogen,$/kg,16.2431,kg_of_CO2/kg_of_H2
4945,Reference/business as usual,High,Advanced,Yes,north_central,2030,-0.016295458,Hydrogen,$/kg,-0.5802,kg_of_CO2/kg_of_H2
4946,Reference/business as usual,High,Advanced,Yes,north_central,2035,0.081811797,Hydrogen,$/kg,-0.6919,kg_of_CO2/kg_of_H2
4947,Reference/business as usual,High,Advanced,Yes,north_central,2040,1.876253278,Hydrogen,$/kg,-3.1808,kg_of_CO2/kg_of_H2
4948,Reference/business as usual,High,Advanced,Yes,north_central,2045,1.524742819,Hydrogen,$/kg,-3.9231,kg_of_CO2/kg_of_H2
4949,Reference/business as usual,High,Advanced,Yes,north_central,2050,1.093424945,Hydrogen,$/kg,-3.6957,kg_of_CO2/kg_of_H2
4950,Reference/business as usual,High,Advanced,Yes,south_east,2025,-1.546478278,Hydrogen,$/kg,11.694,kg_of_CO2/kg_of_H2
4951,Reference/business as usual,High,Advanced,Yes,south_east,2030,0.176835425,Hydrogen,$/kg,4.5757,kg_of_CO2/kg_of_H2
4952,Reference/business as usual,High,Advanced,Yes,south_east,2035,0.301052231,Hydrogen,$/kg,4.3147,kg_of_CO2/kg_of_H2
4953,Reference/business as usual,High,Advanced,Yes,south_east,2040,1.921171092,Hydrogen,$/kg,-0.9177,kg_of_CO2/kg_of_H2
4954,Reference/business as usual,High,Advanced,Yes,south_east,2045,1.491249189,Hydrogen,$/kg,0.2331,kg_of_CO2/kg_of_H2
4955,Reference/business as usual,High,Advanced,Yes,south_east,2050,1.172671986,Hydrogen,$/kg,0.7487,kg_of_CO2/kg_of_H2
4956,Reference/business as usual,High,Advanced,Yes,south_west,2025,-0.299498567,Hydrogen,$/kg,15.1031,kg_of_CO2/kg_of_H2
4957,Reference/business as usual,High,Advanced,Yes,south_west,2030,-0.920116183,Hydrogen,$/kg,3.379,kg_of_CO2/kg_of_H2
4958,Reference/business as usual,High,Advanced,Yes,south_west,2035,0.950307048,Hydrogen,$/kg,3.9041,kg_of_CO2/kg_of_H2
4959,Reference/business as usual,High,Advanced,Yes,south_west,2040,1.951783363,Hydrogen,$/kg,2.3026,kg_of_CO2/kg_of_H2
4960,Reference/business as usual,High,Advanced,Yes,south_west,2045,1.524391042,Hydrogen,$/kg,2.8323,kg_of_CO2/kg_of_H2
4961,Reference/business as usual,High,Advanced,Yes,south_west,2050,1.207843296,Hydrogen,$/kg,3.2154,kg_of_CO2/kg_of_H2
4962,Reference/business as usual,High,Advanced,Yes,texas,2025,-0.599964037,Hydrogen,$/kg,8.439,kg_of_CO2/kg_of_H2
4963,Reference/business as usual,High,Advanced,Yes,texas,2030,-1.018981723,Hydrogen,$/kg,4.0943,kg_of_CO2/kg_of_H2
4964,Reference/business as usual,High,Advanced,Yes,texas,2035,-0.344233911,Hydrogen,$/kg,4.1802,kg_of_CO2/kg_of_H2
4965,Reference/business as usual,High,Advanced,Yes,texas,2040,1.743211832,Hydrogen,$/kg,0.8892,kg_of_CO2/kg_of_H2
4966,Reference/business as usual,High,Advanced,Yes,texas,2045,1.338185628,Hydrogen,$/kg,0.3436,kg_of_CO2/kg_of_H2
4967,Reference/business as usual,High,Advanced,Yes,texas,2050,1.059899332,Hydrogen,$/kg,1.5994,kg_of_CO2/kg_of_H2
4968,Reference/business as usual,High,Conservative,No,california,2025,5.823152406,Hydrogen,$/kg,6.0475,kg_of_CO2/kg_of_H2
4969,Reference/business as usual,High,Conservative,No,california,2030,3.186418577,Hydrogen,$/kg,-12.0086,kg_of_CO2/kg_of_H2
4970,Reference/business as usual,High,Conservative,No,california,2035,3.130197274,Hydrogen,$/kg,-12.0086,kg_of_CO2/kg_of_H2
4971,Reference/business as usual,High,Conservative,No,california,2040,2.523711927,Hydrogen,$/kg,-12.0086,kg_of_CO2/kg_of_H2
4972,Reference/business as usual,High,Conservative,No,california,2045,1.951990856,Hydrogen,$/kg,-12.0086,kg_of_CO2/kg_of_H2
4973,Reference/business as usual,High,Conservative,No,california,2050,1.494723341,Hydrogen,$/kg,-12.0086,kg_of_CO2/kg_of_H2
4974,Reference/business as usual,High,Conservative,No,central,2025,3.438135427,Hydrogen,$/kg,6.044,kg_of_CO2/kg_of_H2
4975,Reference/business as usual,High,Conservative,No,central,2030,2.997183177,Hydrogen,$/kg,4.9572,kg_of_CO2/kg_of_H2
4976,Reference/business as usual,High,Conservative,No,central,2035,2.35437867,Hydrogen,$/kg,5.6185,kg_of_CO2/kg_of_H2
4977,Reference/business as usual,High,Conservative,No,central,2040,1.87744155,Hydrogen,$/kg,5.7899,kg_of_CO2/kg_of_H2
4978,Reference/business as usual,High,Conservative,No,central,2045,1.460853122,Hydrogen,$/kg,-0.3986,kg_of_CO2/kg_of_H2
4979,Reference/business as usual,High,Conservative,No,central,2050,1.156127486,Hydrogen,$/kg,-0.1768,kg_of_CO2/kg_of_H2
4980,Reference/business as usual,High,Conservative,No,middle_atlantic,2025,3.730637197,Hydrogen,$/kg,6.046,kg_of_CO2/kg_of_H2
4981,Reference/business as usual,High,Conservative,No,middle_atlantic,2030,3.229059932,Hydrogen,$/kg,-3.3852,kg_of_CO2/kg_of_H2
4982,Reference/business as usual,High,Conservative,No,middle_atlantic,2035,2.516855049,Hydrogen,$/kg,5.9381,kg_of_CO2/kg_of_H2
4983,Reference/business as usual,High,Conservative,No,middle_atlantic,2040,2.077489406,Hydrogen,$/kg,5.9992,kg_of_CO2/kg_of_H2
4984,Reference/business as usual,High,Conservative,No,middle_atlantic,2045,1.552325287,Hydrogen,$/kg,-0.9015,kg_of_CO2/kg_of_H2
4985,Reference/business as usual,High,Conservative,No,middle_atlantic,2050,1.096355008,Hydrogen,$/kg,-0.9549,kg_of_CO2/kg_of_H2
4986,Reference/business as usual,High,Conservative,No,north_east,2025,4.689016092,Hydrogen,$/kg,6.0475,kg_of_CO2/kg_of_H2
4987,Reference/business as usual,High,Conservative,No,north_east,2030,3.750245484,Hydrogen,$/kg,-10.733,kg_of_CO2/kg_of_H2
4988,Reference/business as usual,High,Conservative,No,north_east,2035,3.131538605,Hydrogen,$/kg,-11.8229,kg_of_CO2/kg_of_H2
4989,Reference/business as usual,High,Conservative,No,north_east,2040,2.596341312,Hydrogen,$/kg,-11.8074,kg_of_CO2/kg_of_H2
4990,Reference/business as usual,High,Conservative,No,north_east,2045,1.934023988,Hydrogen,$/kg,-12.0086,kg_of_CO2/kg_of_H2
4991,Reference/business as usual,High,Conservative,No,north_east,2050,1.404612007,Hydrogen,$/kg,-12.0086,kg_of_CO2/kg_of_H2
4992,Reference/business as usual,High,Conservative,No,north_west,2025,3.570885926,Hydrogen,$/kg,6.046,kg_of_CO2/kg_of_H2
4993,Reference/business as usual,High,Conservative,No,north_west,2030,3.180044999,Hydrogen,$/kg,-2.8231,kg_of_CO2/kg_of_H2
4994,Reference/business as usual,High,Conservative,No,north_west,2035,2.380565299,Hydrogen,$/kg,-2.8204,kg_of_CO2/kg_of_H2
4995,Reference/business as usual,High,Conservative,No,north_west,2040,1.951784616,Hydrogen,$/kg,5.9642,kg_of_CO2/kg_of_H2
4996,Reference/business as usual,High,Conservative,No,north_west,2045,1.524391238,Hydrogen,$/kg,-1.4464,kg_of_CO2/kg_of_H2
4997,Reference/business as usual,High,Conservative,No,north_west,2050,1.207844655,Hydrogen,$/kg,-0.9912,kg_of_CO2/kg_of_H2
4998,Reference/business as usual,High,Conservative,No,north_central,2025,3.429913271,Hydrogen,$/kg,6.0436,kg_of_CO2/kg_of_H2
4999,Reference/business as usual,High,Conservative,No,north_central,2030,2.9971832,Hydrogen,$/kg,5.4738,kg_of_CO2/kg_of_H2
5000,Reference/business as usual,High,Conservative,No,north_central,2035,2.354378685,Hydrogen,$/kg,5.8293,kg_of_CO2/kg_of_H2
5001,Reference/business as usual,High,Conservative,No,north_central,2040,2.025966276,Hydrogen,$/kg,5.9108,kg_of_CO2/kg_of_H2
5002,Reference/business as usual,High,Conservative,No,north_central,2045,1.312328387,Hydrogen,$/kg,-0.9972,kg_of_CO2/kg_of_H2
5003,Reference/business as usual,High,Conservative,No,north_central,2050,1.156127506,Hydrogen,$/kg,-0.7752,kg_of_CO2/kg_of_H2
5004,Reference/business as usual,High,Conservative,No,south_east,2025,3.538890847,Hydrogen,$/kg,6.0475,kg_of_CO2/kg_of_H2
5005,Reference/business as usual,High,Conservative,No,south_east,2030,3.054763399,Hydrogen,$/kg,5.8366,kg_of_CO2/kg_of_H2
5006,Reference/business as usual,High,Conservative,No,south_east,2035,2.406313762,Hydrogen,$/kg,5.9776,kg_of_CO2/kg_of_H2
5007,Reference/business as usual,High,Conservative,No,south_east,2040,2.183911094,Hydrogen,$/kg,5.9949,kg_of_CO2/kg_of_H2
5008,Reference/business as usual,High,Conservative,No,south_east,2045,1.320214795,Hydrogen,$/kg,-0.484,kg_of_CO2/kg_of_H2
5009,Reference/business as usual,High,Conservative,No,south_east,2050,1.08096635,Hydrogen,$/kg,-0.8305,kg_of_CO2/kg_of_H2
5010,Reference/business as usual,High,Conservative,No,south_west,2025,3.820124432,Hydrogen,$/kg,6.0475,kg_of_CO2/kg_of_H2
5011,Reference/business as usual,High,Conservative,No,south_west,2030,2.990922627,Hydrogen,$/kg,6.0475,kg_of_CO2/kg_of_H2
5012,Reference/business as usual,High,Conservative,No,south_west,2035,2.448336177,Hydrogen,$/kg,6.0475,kg_of_CO2/kg_of_H2
5013,Reference/business as usual,High,Conservative,No,south_west,2040,1.951783885,Hydrogen,$/kg,6.0475,kg_of_CO2/kg_of_H2
5014,Reference/business as usual,High,Conservative,No,south_west,2045,1.524392044,Hydrogen,$/kg,2.8332,kg_of_CO2/kg_of_H2
5015,Reference/business as usual,High,Conservative,No,south_west,2050,1.20784472,Hydrogen,$/kg,2.9216,kg_of_CO2/kg_of_H2
5016,Reference/business as usual,High,Conservative,No,texas,2025,3.071391855,Hydrogen,$/kg,6.0294,kg_of_CO2/kg_of_H2
5017,Reference/business as usual,High,Conservative,No,texas,2030,2.618206334,Hydrogen,$/kg,-1.0697,kg_of_CO2/kg_of_H2
5018,Reference/business as usual,High,Conservative,No,texas,2035,2.168281141,Hydrogen,$/kg,5.697,kg_of_CO2/kg_of_H2
5019,Reference/business as usual,High,Conservative,No,texas,2040,1.934189149,Hydrogen,$/kg,4.2491,kg_of_CO2/kg_of_H2
5020,Reference/business as usual,High,Conservative,No,texas,2045,1.147209141,Hydrogen,$/kg,-0.4955,kg_of_CO2/kg_of_H2
5021,Reference/business as usual,High,Conservative,No,texas,2050,1.059899395,Hydrogen,$/kg,-0.457,kg_of_CO2/kg_of_H2
5022,Reference/business as usual,High,Conservative,Yes,california,2025,0.167660425,Hydrogen,$/kg,7.8174,kg_of_CO2/kg_of_H2
5023,Reference/business as usual,High,Conservative,Yes,california,2030,0.43238104,Hydrogen,$/kg,-10.2057,kg_of_CO2/kg_of_H2
5024,Reference/business as usual,High,Conservative,Yes,california,2035,2.056454716,Hydrogen,$/kg,-7.6055,kg_of_CO2/kg_of_H2
5025,Reference/business as usual,High,Conservative,Yes,california,2040,2.56849298,Hydrogen,$/kg,-12.0085,kg_of_CO2/kg_of_H2
5026,Reference/business as usual,High,Conservative,Yes,california,2045,1.989701998,Hydrogen,$/kg,-12.0086,kg_of_CO2/kg_of_H2
5027,Reference/business as usual,High,Conservative,Yes,california,2050,1.45701175,Hydrogen,$/kg,-12.0086,kg_of_CO2/kg_of_H2
5028,Reference/business as usual,High,Conservative,Yes,central,2025,-1.189244879,Hydrogen,$/kg,13.6368,kg_of_CO2/kg_of_H2
5029,Reference/business as usual,High,Conservative,Yes,central,2030,-0.106018465,Hydrogen,$/kg,-0.2651,kg_of_CO2/kg_of_H2
5030,Reference/business as usual,High,Conservative,Yes,central,2035,0.43172091,Hydrogen,$/kg,-0.34,kg_of_CO2/kg_of_H2
5031,Reference/business as usual,High,Conservative,Yes,central,2040,1.8679545,Hydrogen,$/kg,-3.3478,kg_of_CO2/kg_of_H2
5032,Reference/business as usual,High,Conservative,Yes,central,2045,1.539118228,Hydrogen,$/kg,-3.5987,kg_of_CO2/kg_of_H2
5033,Reference/business as usual,High,Conservative,Yes,central,2050,1.079049543,Hydrogen,$/kg,-3.7609,kg_of_CO2/kg_of_H2
5034,Reference/business as usual,High,Conservative,Yes,middle_atlantic,2025,-1.545348274,Hydrogen,$/kg,1.8692,kg_of_CO2/kg_of_H2
5035,Reference/business as usual,High,Conservative,Yes,middle_atlantic,2030,-0.025069547,Hydrogen,$/kg,1.0446,kg_of_CO2/kg_of_H2
5036,Reference/business as usual,High,Conservative,Yes,middle_atlantic,2035,0.944682118,Hydrogen,$/kg,0.9072,kg_of_CO2/kg_of_H2
5037,Reference/business as usual,High,Conservative,Yes,middle_atlantic,2040,1.985414397,Hydrogen,$/kg,-2.2539,kg_of_CO2/kg_of_H2
5038,Reference/business as usual,High,Conservative,Yes,middle_atlantic,2045,1.535794814,Hydrogen,$/kg,-1.3519,kg_of_CO2/kg_of_H2
5039,Reference/business as usual,High,Conservative,Yes,middle_atlantic,2050,1.204960502,Hydrogen,$/kg,-0.6613,kg_of_CO2/kg_of_H2
5040,Reference/business as usual,High,Conservative,Yes,north_east,2025,-0.854594982,Hydrogen,$/kg,5.6108,kg_of_CO2/kg_of_H2
5041,Reference/business as usual,High,Conservative,Yes,north_east,2030,0.846165239,Hydrogen,$/kg,-3.2918,kg_of_CO2/kg_of_H2
5042,Reference/business as usual,High,Conservative,Yes,north_east,2035,1.513233595,Hydrogen,$/kg,-3.2532,kg_of_CO2/kg_of_H2
5043,Reference/business as usual,High,Conservative,Yes,north_east,2040,2.592913671,Hydrogen,$/kg,-4.5429,kg_of_CO2/kg_of_H2
5044,Reference/business as usual,High,Conservative,Yes,north_east,2045,1.893186349,Hydrogen,$/kg,-4.5435,kg_of_CO2/kg_of_H2
5045,Reference/business as usual,High,Conservative,Yes,north_east,2050,1.49571595,Hydrogen,$/kg,-4.5436,kg_of_CO2/kg_of_H2
5046,Reference/business as usual,High,Conservative,Yes,north_west,2025,-1.392648187,Hydrogen,$/kg,7.2366,kg_of_CO2/kg_of_H2
5047,Reference/business as usual,High,Conservative,Yes,north_west,2030,0.43579311,Hydrogen,$/kg,2.0893,kg_of_CO2/kg_of_H2
5048,Reference/business as usual,High,Conservative,Yes,north_west,2035,0.887463219,Hydrogen,$/kg,2.0789,kg_of_CO2/kg_of_H2
5049,Reference/business as usual,High,Conservative,Yes,north_west,2040,1.948632768,Hydrogen,$/kg,-1.0086,kg_of_CO2/kg_of_H2
5050,Reference/business as usual,High,Conservative,Yes,north_west,2045,1.524392078,Hydrogen,$/kg,-1.2627,kg_of_CO2/kg_of_H2
5051,Reference/business as usual,High,Conservative,Yes,north_west,2050,1.207837081,Hydrogen,$/kg,-1.2529,kg_of_CO2/kg_of_H2
5052,Reference/business as usual,High,Conservative,Yes,north_central,2025,-1.277784681,Hydrogen,$/kg,14.3607,kg_of_CO2/kg_of_H2
5053,Reference/business as usual,High,Conservative,Yes,north_central,2030,0.626285595,Hydrogen,$/kg,0.3814,kg_of_CO2/kg_of_H2
5054,Reference/business as usual,High,Conservative,Yes,north_central,2035,0.471104455,Hydrogen,$/kg,0.1618,kg_of_CO2/kg_of_H2
5055,Reference/business as usual,High,Conservative,Yes,north_central,2040,1.876255089,Hydrogen,$/kg,-3.7227,kg_of_CO2/kg_of_H2
5056,Reference/business as usual,High,Conservative,Yes,north_central,2045,1.498606846,Hydrogen,$/kg,-3.8105,kg_of_CO2/kg_of_H2
5057,Reference/business as usual,High,Conservative,Yes,north_central,2050,1.11956031,Hydrogen,$/kg,-3.8509,kg_of_CO2/kg_of_H2
5058,Reference/business as usual,High,Conservative,Yes,south_east,2025,-1.954788761,Hydrogen,$/kg,8.7597,kg_of_CO2/kg_of_H2
5059,Reference/business as usual,High,Conservative,Yes,south_east,2030,0.058859459,Hydrogen,$/kg,5.0077,kg_of_CO2/kg_of_H2
5060,Reference/business as usual,High,Conservative,Yes,south_east,2035,0.542696894,Hydrogen,$/kg,4.5808,kg_of_CO2/kg_of_H2
5061,Reference/business as usual,High,Conservative,Yes,south_east,2040,1.926839359,Hydrogen,$/kg,-0.5798,kg_of_CO2/kg_of_H2
5062,Reference/business as usual,High,Conservative,Yes,south_east,2045,1.485580928,Hydrogen,$/kg,-0.5557,kg_of_CO2/kg_of_H2
5063,Reference/business as usual,High,Conservative,Yes,south_east,2050,1.172672001,Hydrogen,$/kg,0.0996,kg_of_CO2/kg_of_H2
5064,Reference/business as usual,High,Conservative,Yes,south_west,2025,-1.032012177,Hydrogen,$/kg,5.3117,kg_of_CO2/kg_of_H2
5065,Reference/business as usual,High,Conservative,Yes,south_west,2030,-0.000116262,Hydrogen,$/kg,1.0167,kg_of_CO2/kg_of_H2
5066,Reference/business as usual,High,Conservative,Yes,south_west,2035,1.305862323,Hydrogen,$/kg,1.1051,kg_of_CO2/kg_of_H2
5067,Reference/business as usual,High,Conservative,Yes,south_west,2040,1.951783173,Hydrogen,$/kg,0.1307,kg_of_CO2/kg_of_H2
5068,Reference/business as usual,High,Conservative,Yes,south_west,2045,1.524392078,Hydrogen,$/kg,0.2954,kg_of_CO2/kg_of_H2
5069,Reference/business as usual,High,Conservative,Yes,south_west,2050,1.207844665,Hydrogen,$/kg,0.3359,kg_of_CO2/kg_of_H2
5070,Reference/business as usual,High,Conservative,Yes,texas,2025,-1.328701558,Hydrogen,$/kg,13.4653,kg_of_CO2/kg_of_H2
5071,Reference/business as usual,High,Conservative,Yes,texas,2030,-0.2885705,Hydrogen,$/kg,11.1356,kg_of_CO2/kg_of_H2
5072,Reference/business as usual,High,Conservative,Yes,texas,2035,-0.119736826,Hydrogen,$/kg,11.0268,kg_of_CO2/kg_of_H2
5073,Reference/business as usual,High,Conservative,Yes,texas,2040,1.737812813,Hydrogen,$/kg,4.2968,kg_of_CO2/kg_of_H2
5074,Reference/business as usual,High,Conservative,Yes,texas,2045,1.465991925,Hydrogen,$/kg,3.9529,kg_of_CO2/kg_of_H2
5075,Reference/business as usual,High,Conservative,Yes,texas,2050,0.937492993,Hydrogen,$/kg,4.1589,kg_of_CO2/kg_of_H2
5076,Reference/business as usual,High,Moderate,No,california,2025,5.835695036,Hydrogen,$/kg,5.8761,kg_of_CO2/kg_of_H2
5077,Reference/business as usual,High,Moderate,No,california,2030,3.227428391,Hydrogen,$/kg,-12.0086,kg_of_CO2/kg_of_H2
5078,Reference/business as usual,High,Moderate,No,california,2035,3.126490376,Hydrogen,$/kg,-12.0086,kg_of_CO2/kg_of_H2
5079,Reference/business as usual,High,Moderate,No,california,2040,2.512805251,Hydrogen,$/kg,-12.0086,kg_of_CO2/kg_of_H2
5080,Reference/business as usual,High,Moderate,No,california,2045,2.038452586,Hydrogen,$/kg,-12.0086,kg_of_CO2/kg_of_H2
5081,Reference/business as usual,High,Moderate,No,california,2050,1.408261571,Hydrogen,$/kg,-12.0086,kg_of_CO2/kg_of_H2
5082,Reference/business as usual,High,Moderate,No,central,2025,3.430109742,Hydrogen,$/kg,6.0314,kg_of_CO2/kg_of_H2
5083,Reference/business as usual,High,Moderate,No,central,2030,2.99718319,Hydrogen,$/kg,4.9575,kg_of_CO2/kg_of_H2
5084,Reference/business as usual,High,Moderate,No,central,2035,2.354378651,Hydrogen,$/kg,5.6186,kg_of_CO2/kg_of_H2
5085,Reference/business as usual,High,Moderate,No,central,2040,1.921269084,Hydrogen,$/kg,5.8185,kg_of_CO2/kg_of_H2
5086,Reference/business as usual,High,Moderate,No,central,2045,1.417025687,Hydrogen,$/kg,-0.3112,kg_of_CO2/kg_of_H2
5087,Reference/business as usual,High,Moderate,No,central,2050,1.156127409,Hydrogen,$/kg,-0.1875,kg_of_CO2/kg_of_H2
5088,Reference/business as usual,High,Moderate,No,middle_atlantic,2025,3.703909009,Hydrogen,$/kg,6.0409,kg_of_CO2/kg_of_H2
5089,Reference/business as usual,High,Moderate,No,middle_atlantic,2030,3.229050728,Hydrogen,$/kg,-3.3793,kg_of_CO2/kg_of_H2
5090,Reference/business as usual,High,Moderate,No,middle_atlantic,2035,2.516855025,Hydrogen,$/kg,5.9086,kg_of_CO2/kg_of_H2
