energy_system_scenario,freight_demand_scenario,year,region,technology,energy_price,energy_price_unit
50% CO2 reduction by 2050,Agricultural Reduction,2035,south_west,diesel,3.06,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2035,south_west,hydrogen,1.699607931,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2035,south_west,biodiesel,3.105734171,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2035,south_west,catenary,0.078243568,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2035,south_west,battery,0.078243568,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2035,texas,diesel,3.59,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2035,texas,hydrogen,1.876957542,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2035,texas,biodiesel,4.321281954,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2035,texas,catenary,0.065398272,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2035,texas,battery,0.065398272,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,california,diesel,3.15,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,california,hydrogen,2.494742852,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2040,california,biodiesel,2.559309183,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,california,catenary,0.072094134,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,california,battery,0.072094134,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,central,diesel,3.4,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,central,hydrogen,1.888845951,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2040,central,biodiesel,3.418348447,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,central,catenary,0.046709388,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,central,battery,0.046709388,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,middle_atlantic,diesel,4.05,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,middle_atlantic,hydrogen,1.854667126,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2040,middle_atlantic,biodiesel,3.976982965,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,middle_atlantic,catenary,0.057012295,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,middle_atlantic,battery,0.057012295,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,north_central,diesel,3.2,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,north_central,hydrogen,1.848883542,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2040,north_central,biodiesel,3.430065113,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,north_central,catenary,0.049384695,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,north_central,battery,0.049384695,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,north_east,diesel,4.03,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,north_east,hydrogen,1.997848458,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2040,north_east,biodiesel,3.751178059,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,north_east,catenary,0.06686096,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,north_east,battery,0.06686096,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,north_west,diesel,3.12,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,north_west,hydrogen,1.938349881,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2040,north_west,biodiesel,2.432274069,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,north_west,catenary,0.058476305,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,north_west,battery,0.058476305,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,south_east,diesel,3.81,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,south_east,hydrogen,1.775253049,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2040,south_east,biodiesel,3.544268066,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,south_east,catenary,0.062862216,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,south_east,battery,0.062862216,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,south_west,diesel,3.35,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,south_west,hydrogen,1.945047653,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2040,south_west,biodiesel,2.435017697,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,south_west,catenary,0.063187387,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,south_west,battery,0.063187387,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,texas,diesel,3.5,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,texas,hydrogen,1.825362231,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2040,texas,biodiesel,3.44081062,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2040,texas,catenary,0.053094995,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2040,texas,battery,0.053094995,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,california,diesel,3.03,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,california,hydrogen,2.545139645,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2045,california,biodiesel,1.998854781,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,california,catenary,0.059896612,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,california,battery,0.059896612,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,central,diesel,3.03,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,central,hydrogen,1.960285681,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2045,central,biodiesel,2.784908712,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,central,catenary,0.041350828,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,central,battery,0.041350828,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,middle_atlantic,diesel,3.14,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,middle_atlantic,hydrogen,2.19137961,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2045,middle_atlantic,biodiesel,3.516355661,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,middle_atlantic,catenary,0.064515534,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,middle_atlantic,battery,0.064515534,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,north_central,diesel,4.17,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,north_central,hydrogen,2.139717909,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2045,north_central,biodiesel,2.78616747,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,north_central,catenary,0.047002092,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,north_central,battery,0.047002092,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,north_east,diesel,2.89,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,north_east,hydrogen,2.731498066,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2045,north_east,biodiesel,3.311482492,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,north_east,catenary,0.065491446,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,north_east,battery,0.065491446,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,north_west,diesel,3.35,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,north_west,hydrogen,2.065163112,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2045,north_west,biodiesel,1.925364088,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,north_west,catenary,0.047740532,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,north_west,battery,0.047740532,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,south_east,diesel,3.72,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,south_east,hydrogen,2.079862264,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2045,south_east,biodiesel,3.172577181,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,south_east,catenary,0.057654306,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,south_east,battery,0.057654306,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,south_west,diesel,3.46,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,south_west,hydrogen,2.185780864,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2045,south_west,biodiesel,1.902580619,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,south_west,catenary,0.049177386,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,south_west,battery,0.049177386,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,texas,diesel,2.87,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,texas,hydrogen,1.960020725,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2045,texas,biodiesel,3.075975817,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2045,texas,catenary,0.046171333,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2045,texas,battery,0.046171333,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,california,diesel,3.65,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,california,hydrogen,1.880913593,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2050,california,biodiesel,1.566894938,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,california,catenary,0.047317669,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,california,battery,0.047317669,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,central,diesel,3.2,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,central,hydrogen,1.028204664,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2050,central,biodiesel,2.281756671,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,central,catenary,0.034557839,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,central,battery,0.034557839,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,middle_atlantic,diesel,3.07,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,middle_atlantic,hydrogen,1.636916467,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2050,middle_atlantic,biodiesel,3.026521787,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,middle_atlantic,catenary,0.057119157,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,middle_atlantic,battery,0.057119157,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,north_central,diesel,4.13,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,north_central,hydrogen,1.153396101,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2050,north_central,biodiesel,2.289219787,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,north_central,catenary,0.043241792,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,north_central,battery,0.043241792,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,north_east,diesel,2.8,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,north_east,hydrogen,1.826591855,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2050,north_east,biodiesel,2.885458072,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,north_east,catenary,0.059429828,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,north_east,battery,0.059429828,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,north_west,diesel,3.24,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,north_west,hydrogen,1.428876525,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2050,north_west,biodiesel,1.504197635,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,north_west,catenary,0.043625261,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,north_west,battery,0.043625261,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,south_east,diesel,3.35,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,south_east,hydrogen,1.298876827,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2050,south_east,biodiesel,2.755998981,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,south_east,catenary,0.050384135,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,south_east,battery,0.050384135,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,south_west,diesel,3.57,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,south_west,hydrogen,1.532701545,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2050,south_west,biodiesel,1.49522335,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,south_west,catenary,0.039183871,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,south_west,battery,0.039183871,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,texas,diesel,3.98,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,texas,hydrogen,1.157887428,$/kgH2
50% CO2 reduction by 2050,Agricultural Reduction,2050,texas,biodiesel,2.685501947,$/gallon
50% CO2 reduction by 2050,Agricultural Reduction,2050,texas,catenary,0.036314655,$/kWh
50% CO2 reduction by 2050,Agricultural Reduction,2050,texas,battery,0.036314655,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,california,diesel,4.19,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,california,hydrogen,5.322934958,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,california,biodiesel,5.167346673,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,california,catenary,0.162967067,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,california,battery,0.162967067,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,central,diesel,4.01,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,central,hydrogen,5.048456051,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,central,biodiesel,6.947963355,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,central,catenary,0.144929739,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,central,battery,0.144929739,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,middle_atlantic,diesel,3.66,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,middle_atlantic,hydrogen,5.118602981,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,middle_atlantic,biodiesel,8.311277675,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,middle_atlantic,catenary,0.145559212,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,middle_atlantic,battery,0.145559212,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,north_central,diesel,3.84,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,north_central,hydrogen,5.067500738,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,north_central,biodiesel,6.946996515,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,north_central,catenary,0.144904996,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,north_central,battery,0.144904996,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,north_east,diesel,3.47,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,north_east,hydrogen,5.642041583,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,north_east,biodiesel,7.76866625,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,north_east,catenary,0.176040463,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,north_east,battery,0.176040463,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,north_west,diesel,2.94,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,north_west,hydrogen,4.386039378,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,north_west,biodiesel,5.080880414,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,north_west,catenary,0.13489005,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,north_west,battery,0.13489005,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,south_east,diesel,4.1,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,south_east,hydrogen,4.841687484,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,south_east,biodiesel,7.380479963,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,south_east,catenary,0.145147625,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,south_east,battery,0.145147625,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,south_west,diesel,3.03,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,south_west,hydrogen,4.289210526,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,south_west,biodiesel,5.101696135,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,south_west,catenary,0.143625963,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,south_west,battery,0.143625963,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,texas,diesel,4.16,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,texas,hydrogen,4.709585575,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,texas,biodiesel,7.186781051,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,texas,catenary,0.155113971,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2025,texas,battery,0.155113971,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,california,diesel,2.85,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,california,hydrogen,3.158372643,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,california,biodiesel,4.168141429,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,california,catenary,0.14043314,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,california,battery,0.14043314,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,central,diesel,4.11,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,central,hydrogen,2.858154355,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,central,biodiesel,5.0840597,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,central,catenary,0.082635996,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,central,battery,0.082635996,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,middle_atlantic,diesel,3.31,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,middle_atlantic,hydrogen,2.842622681,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,middle_atlantic,biodiesel,6.161658905,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,middle_atlantic,catenary,0.082465012,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,middle_atlantic,battery,0.082465012,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_central,diesel,3.13,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_central,hydrogen,2.854068005,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_central,biodiesel,5.069642928,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_central,catenary,0.082189181,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_central,battery,0.082189181,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_east,diesel,4.05,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_east,hydrogen,3.130004564,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_east,biodiesel,5.748620748,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_east,catenary,0.098136642,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_east,battery,0.098136642,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_west,diesel,3.19,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_west,hydrogen,2.689754866,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_west,biodiesel,3.963294433,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_west,catenary,0.082723829,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,north_west,battery,0.082723829,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_east,diesel,2.81,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_east,hydrogen,2.68662021,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_east,biodiesel,5.419124208,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_east,catenary,0.091720405,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_east,battery,0.091720405,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_west,diesel,3.47,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_west,hydrogen,2.673808859,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_west,biodiesel,3.959307124,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_west,catenary,0.114149722,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,south_west,battery,0.114149722,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,texas,diesel,3.08,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,texas,hydrogen,2.706140804,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,texas,biodiesel,5.268785111,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,texas,catenary,0.086003582,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2030,texas,battery,0.086003582,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,california,diesel,4.17,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,california,hydrogen,1.966695702,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,california,biodiesel,3.267081289,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,california,catenary,0.080332672,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,california,battery,0.080332672,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,central,diesel,3.06,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,central,hydrogen,1.980449119,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,central,biodiesel,4.300778275,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,central,catenary,0.061560617,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,central,battery,0.061560617,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,middle_atlantic,diesel,4.08,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,middle_atlantic,hydrogen,2.079351827,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,middle_atlantic,biodiesel,5.002820923,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,middle_atlantic,catenary,0.068154633,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,middle_atlantic,battery,0.068154633,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_central,diesel,2.95,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_central,hydrogen,2.013575106,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_central,biodiesel,4.340922023,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_central,catenary,0.063772648,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_central,battery,0.063772648,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_east,diesel,3.05,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_east,hydrogen,2.382316009,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_east,biodiesel,4.698499947,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_east,catenary,0.080383778,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_east,battery,0.080383778,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_west,diesel,3.19,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_west,hydrogen,1.705240271,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_west,biodiesel,3.098247825,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_west,catenary,0.071743386,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,north_west,battery,0.071743386,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_east,diesel,3.72,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_east,hydrogen,1.943433667,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_east,biodiesel,4.449597476,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_east,catenary,0.076655231,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_east,battery,0.076655231,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_west,diesel,3.97,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_west,hydrogen,1.699607931,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_west,biodiesel,3.105734171,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_west,catenary,0.078243568,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,south_west,battery,0.078243568,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,texas,diesel,3.67,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,texas,hydrogen,1.876957542,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,texas,biodiesel,4.321281954,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,texas,catenary,0.065398272,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2035,texas,battery,0.065398272,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,california,diesel,4.06,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,california,hydrogen,2.494742852,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,california,biodiesel,2.559309183,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,california,catenary,0.072094134,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,california,battery,0.072094134,$/kWh
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,central,diesel,3.51,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,central,hydrogen,1.888845951,$/kgH2
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,central,biodiesel,3.418348447,$/gallon
50% CO2 reduction by 2050,Maritime Activity Reduction,2040,central,catenary,0.046709388,$/kWh
